sent_id,verb_i,speaker_name,sd,position,s1_i,s2_i,s1,s2,s1_i_np,s1_np,s1_lemma,s1_freq,s1_type,s1_animacy,s1_len,v_lemma,v_freq,v_type,adjacency,intervening_clitics,finite_v_i,finite_v_lemma,dist_v2s,polarity,polarity_item,polarity_position,clause,cg,v,cd
88149,3,charles,no_sd,na,1,,mère,,0-1,Ta mère,mère,770,possessive,human,2,chouffer,1,,no,la,3,chouffer,2,affirmative,na,,main,Ta mère la,chouffe@s,.
88189,5,lindsay,sd,left,2,4,blazers,c',1-2,tes blazers,blazer,7,possessive,inanimate,2,être,35164,copular,yes,,5,être,2,affirmative,na,,interrogative,Eh tes blazers là c',est,?
88244,3,charles,sd,left,0,1,Tom,il,0,Tom,tom,4,PROPN,hai,1,avoir,22537,copular,no,l',3,avoir,2,affirmative,na,,main,Tom il l',a,déjà bouyave@s .
88258,7,djamel,sd,left,2,6,frère,il,0-2,Ton petit frère,frère,488,possessive,human,3,avoir,22537,copular,yes,,7,avoir,4,affirmative,na,,main,Ton petit frère à douze ans il,a,ken@s une meuf@s
88258,8,djamel,sd,left,2,6,frère,il,0-2,Ton petit frère,frère,488,possessive,human,3,ken,30,,yes,,8,ken,5,affirmative,na,na,main,Ton petit frère à douze ans il a,ken@s,une meuf@s
88263,2,charles,sd,left,0,1,Thomas,il,0,Thomas,thomas,5,PROPN,inanimate,1,avoir,22537,copular,yes,,2,avoir,1,affirmative,na,,main,Thomas il,a,bouyave@s Sonia dans un canapé .
88264,4,lindsay,sd,left,2,3,frère,il,0-2,Ton petit frère,frère,488,possessive,human,3,avoir,22537,copular,yes,,4,avoir,1,affirmative,na,,interrogative,Ton petit frère il,a,ken@s ?
88264,5,lindsay,sd,left,2,3,frère,il,0-2,Ton petit frère,frère,488,possessive,human,3,ken,30,,yes,,5,ken,2,affirmative,na,na,interrogative,Ton petit frère il a,ken@s,?
88269,4,djamel,sd,left,0,1,Sonia,elle,0,Sonia,sonia,11,PROPN,verify,1,dire,8386,communication,no,m',3,avoir,2,affirmative,na,,main,Sonia elle m' a,dit,c' est du kamasutra ou je sais pas trop quoi .
88272,3,charles,sd,left,1,2,Sonia,c',1,Sonia,sonia,11,PROPN,verify,1,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Eh Sonia c',est,une petite salope@s hein .
88278,3,lindsay,sd,left,1,2,père,il,0-1,Son père,père,491,possessive,human,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Son père il,est,.
88280,3,lindsay,sd,left,1,2,père,il,0-1,Son père,père,491,possessive,human,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Son père il,est,chiant@s hein .
88282,18,charles,sd,left,16,17,père,il,15-16,son père,père,491,possessive,human,2,savoir,3893,,yes,,18,savoir,1,affirmative,na,,main,Wesh@s mais il est chaud mais vas -y elle s' est fait bouyave@s et même son père il,sait,je suis sûr .
88286,6,sarah,sd,left,3,4,parents,ils,2-3,ses parents,parent,418,possessive,human,2,faire,6716,,no,lui,6,faire,2,affirmative,na,,main,Mais wesh@s ses parents ils lui,font,quoi là redis ?
88291,7,djamel,sd,left,4,6,sœur,c',3-4,sa sœur,sœur,319,possessive,human,2,être,35164,copular,yes,,7,être,2,affirmative,na,,main,De toute façon sa sœur aussi c',est,une pute@s .
88294,4,charles,sd,left,1,2,sœur,elle,0-1,Sa sœur,sœur,319,possessive,human,2,faire,6716,pronominal,no,se,4,faire,2,affirmative,na,,main,Sa sœur elle se,fait,bouyave@s dans les toilettes de hum du Espace .
88360,2,charles,sd,left,0,1,Putain@s,c',0,Putain@s,putain,82,PROPN,hi,1,être,35164,copular,yes,,2,être,1,affirmative,na,,main,Putain@s c',est,quoi ce Blackberry@s de merde@s là
88412,4,djamel,no_sd,na,1,,Alexia,,1,Alexia,alexia,2,PROPN,verify,1,dire,8386,communication,no,m',3,avoir,2,affirmative,na,,main,A- Alexia m' a,dit,tu parles que de cul@s avec elle .
88415,4,charles,sd,left,1,3,meuf@s,c',0-1,Une meuf@s,meuf,461,indefinite,human,2,être,35164,copular,yes,,4,être,2,affirmative,na,,main,Une meuf@s non c',est,oh mais que tu connais .
88430,3,lindsay,sd,left,1,2,frère,il,0-1,Ton frère,frère,488,possessive,human,2,avoir,22537,copular,yes,,3,avoir,1,affirmative,na,,interrogative,Ton frère il,a,ken@s ?
88430,4,lindsay,sd,left,1,2,frère,il,0-1,Ton frère,frère,488,possessive,human,2,ken,30,,yes,,3,avoir,2,affirmative,na,na,interrogative,Ton frère il a,ken@s,?
88463,2,charles,sd,left,0,1,Adama,il,0,Adama,adama,3,PROPN,verify,1,avoir,22537,copular,yes,,2,avoir,1,affirmative,na,,main,Adama il,a,ken@s Sama .
88463,3,charles,sd,left,0,1,Adama,il,0,Adama,adama,3,PROPN,human,1,ken,30,,yes,,2,avoir,2,affirmative,na,,main,Adama il a,ken@s,Sama .
88466,2,sarah,sd,left,0,1,Adama,il,0,Adama,adama,3,PROPN,verify,1,avoir,22537,copular,yes,,2,avoir,1,affirmative,na,,interrogative,Adama il,a,déjà ken@s ?
88466,4,sarah,sd,left,0,1,Adama,il,0,Adama,adama,3,PROPN,human,1,ken,30,,yes,,2,avoir,3,affirmative,na,na,interrogative,Adama il a déjà,ken@s,?
88472,10,charles,sd,left,7,8,Adama,il,7,Adama,adama,3,PROPN,human,1,ken,30,,yes,,9,avoir,2,affirmative,na,na,main,Non mais au début j' ai dit Adama il a,ken@s,franchement .
88473,2,lindsay,sd,left,0,1,Crari@s,ça,0,Crari@s,crari,23,PROPN,verify,1,mentir,95,,yes,,2,mentir,1,affirmative,na,,main,Crari@s ça,ment,.
88515,12,sarah,sd,left,9,10,demi-sœur,elle,8-9,ta demi-sœur,demi-sœur,4,possessive,human,2,faire,6716,,no,se,12,faire,2,affirmative,na,,completive,Vas -y imagine ta sœur attends attends imagine ta demi-sœur elle se,fait,attends .
88519,6,sarah,sd,left,2,3,demi-sœur,elle,1-2,ta demi-sœur,demi-sœur,4,possessive,human,2,ken,30,,no,se,5,faire,3,affirmative,na,na,main,Imagine ta demi-sœur elle se fait,ken@s,comme tu ken@s les meufs@s .
88522,9,djamel,sd,left,2,6,capote@s,ça,1-2,ma capote@s,capote,2,possessive,inanimate,6,arriver,706,unaccusative,no,m',8,être,5,affirmative,na,,main,Que ma capote@s xx moi aussi ça m' est,arrivé,une fois .
88612,5,charles,sd,left,2,3,daron@s,il,1-2,ton daron@s,daron,163,possessive,human,2,dire,8386,communication,no,te,5,dire,2,affirmative,na,,main,Toi ton daron@s il te,dit,baise@s -moi euh viens xx .
88615,11,sarah,sd,left,8,10,père,il,7-8,mon père,père,491,possessive,human,2,faire,6716,,yes,,11,faire,2,negative ne omission,jamais,pre,main,Oh je cours eh je cours mais mon père jamais il,ferait,ça .
88618,4,sarah,no_sd,na,2,,père,,1-2,mon père,père,491,possessive,human,2,faire,6716,pronominal,no,me,4,faire,2,negative ne omission,jamais,pre,main,Jamais mon père me,ferait,ça je vous jure jamais mon père il ferait ça .
88620,10,charles,sd,left,8,9,daron@s,il,7-8,ton daron@s,daron,163,possessive,human,2,dire,8386,communication,yes,,10,dire,1,affirmative,na,,main,Même ouais tu as ton daron@s ouais ton daron@s il,dit,baise@s baise@s x -.
88635,3,lindsay,sd,left,1,2,frère,il,0-1,Mon frère,frère,488,possessive,human,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Mon frère il,est,polygame mon père il est polygame tu crois qu' il va me baiser@s .
88635,8,lindsay,sd,left,6,7,père,il,5-6,mon père,père,491,possessive,human,2,être,35164,copular,yes,,8,être,1,affirmative,na,,main,Mon frère il est polygame mon père il,est,polygame tu crois qu' il va me baiser@s .
88679,2,sarah,sd,left,0,1,Lindsay,ça,0,Lindsay,lindsay,7,PROPN,verify,1,aller,6473,,yes,,2,aller,1,affirmative,na,,interrogative,Lindsay ça,va,comment ?
88844,3,charles,sd,left,0,2,Thomas,il,,,thomas,5,PROPN,inanimate,2,venir,1338,unaccusative,yes,,3,venir,2,affirmative,na,,main,Thomas xx il,venait,dormir ici avec nous xxx .
88932,3,djamel,sd,left,1,2,Sarah,elle,1,Sarah,sarah,23,PROPN,verify,1,aller,6473,,yes,,3,aller,1,affirmative,na,,main,Sarah Sarah elle,va,venir en djellaba@s .
88937,6,djamel,sd,left,3,4,Charles,il,3,Charles,charles,38,PROPN,verify,1,dire,8386,communication,yes,,5,avoir,1,affirmative,na,,main,Oh Sarah Sarah Charles il a,dit,tu vas venir en djellaba@s .
89009,8,charles,no_sd,na,5,,Kilian,,5,Kilian,kilian,1,PROPN,verify,1,aller,6473,,yes,,8,aller,3,affirmative,na,,main,On va reconnaître les chlags@s Kilian par exemple,va,venir en survet@s comme d' habitude ça c' est obligé .
89011,2,charles,sd,left,0,1,Geoffroy,il,0,Geoffroy,geoffroy,3,PROPN,verify,1,aller,6473,,yes,,2,aller,1,affirmative,na,,main,Geoffroy il,va,venir en en en en short .
89110,5,sarah,sd,left,2,3,bâtard@s,il,1-2,le bâtard@s,bâtard,52,definite,verify,2,dire,8386,communication,yes,,4,avoir,1,affirmative,na,,main,Oh le bâtard@s il a,dit,je m' appelle Charles .
89159,7,djamel,sd,left,4,5,grand-frère,il,3-4,mon grand-frère,grand-frère,6,possessive,verify,2,venir,1338,unaccusative,yes,,6,être,1,affirmative,na,,circumstantial,Mais pourquoi quand mon grand-frère il est,venu,pourquoi il a appelé la C. P. E.@s ce pédé@s ?
89324,2,djamel,no_sd,na,0,,Personne,,0,Personne,personne(p),80,personne,human,1,respecter,109,,no,te,2,respecter,2,negative ne omission,personne,suj,main,Personne te,respecte,ici .
89358,8,charles,no_sd,na,6,,personne,,6,personne,personne(p),80,personne,human,2,respecter,109,,no,te,8,respecter,2,negative ne omission,personne,suj,main,Ni L. C. I. ni Neuf-Deux-Izi personne te,respecte,ici .
89428,3,autre locuteur,sd,left,1,2,profs,c',0-1,Les profs,prof,320,definite,human,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Les profs c',est,.
89447,6,autre locuteur 3,sd,left,4,5,cheveux,ils,3-4,ses cheveux,cheveu,101,possessive,inanimate,2,être,35164,copular,yes,,6,être,1,affirmative,na,,interrogative,Non mais xxx ses cheveux ils,sont,comment ?
89454,4,autre locuteur 2,sd,left,1,3,cheveux,ils,0-1,Ses cheveux,cheveu,101,possessive,inanimate,3,être,35164,copular,yes,,4,être,2,affirmative,na,,main,Ses cheveux naturels ils,sont,.
89473,4,autre locuteur 3,sd,left,1,3,année,elle,0-1,L' année,année,449,definite,inanimate,3,avoir,22537,copular,yes,,4,avoir,2,affirmative,na,,main,L' année dernière elle,avait,les xx .
89626,6,marie,sd,left,3,5,éducatrice,c',,,éducateur,14,definite,human,4,être,35164,copular,yes,,6,être,2,affirmative,na,,main,Euh bah euh éducatrice spécialisée c',est,aider les jeunes et les moins jeunes à euh se retrouver un peu enfin tous ceux qui sont un peu en marge de la société à savoir bah des ados@s euh qui peuvent être en difficulté dans leur famille et tout ça ouais .
89679,7,acha,sd,left,2,6,temps,il,1-2,le temps,temps,717,definite,verify,5,être,35164,copular,yes,,7,être,4,affirmative,na,,main,Et le temps passé en entreprise il,est,euh il est plus nombreux que le temps passé euh en cours .
89687,8,acha,no_sd,na,7,,grands,,6-7,les grands,grand,33,definite,hi,2,comprendre,902,,yes,,8,comprendre,1,affirmative,na,,relative,Ouais c' est un code que les grands,comprennent,maintenant un petit peu donc euh du coup euh .
89702,2,marie,sd,left,0,1,Crari@s,c',0,Crari@s,crari,23,PROPN,verify,1,être,35164,copular,yes,,2,être,1,affirmative,na,,main,Crari@s c',est,euh .
89707,11,acha,sd,left,9,10,verlan,c',8-9,le verlan,verlan,124,definite,inanimate,2,être,35164,copular,yes,,11,être,1,affirmative,na,,circumstantial,Après c' est plus du verlan parce que le verlan c',est,vraiment euh xxx .
89813,8,acha,sd,left,4-6,7,cousine de Kevin,elle,,,,,definite,,3,parler,3507,communication,yes,,8,parler,1,affirmative,na,,main,Exemple par exemple la cousine de Kevin elle,parle,la langue de gue mais ça c' est plus euh du côté du quatre-vingt-onze ou un truc comme ça .
89848,11,acha,no_sd,na,9,,parents,,8-9,nos parents,parent,418,possessive,human,2,comprendre,902,,no,nous,11,comprendre,2,negative ne omission,pas,post,completive,En fait c' est pour ça qu' aussi nos parents nous,comprennent,pas parce que c' est des mélanges euh de de plusieurs cultures qui font que nous on peut se comprendre parce que euh on a l' habitude et qu' on a demandé .
89853,4,acha,no_sd,na,3,,parents,,2-3,les parents,parent,418,definite,human,2,aller,6473,,yes,,4,aller,1,negative ne omission,pas,post,relative,Et que les parents,vont,pas forcément comprendre c' est aussi ça .
89868,7,anna,sd,left,2,6,collégiens,ils,1-2,les collégiens,collégien,16,definite,human,5,parler,3507,communication,yes,,7,parler,4,affirmative,na,,main,Et les collégiens là d' aujourd'hui ils,parlent,aussi comme euh comme ça ?
89876,14,marie,sd,left,12,13,Chloé,elle,12,Chloé,chloé,4,PROPN,verify,1,être,35164,copular,yes,,14,être,1,affirmative,na,,main,Je pense que il y en a beaucoup moins m- par exemple Chloé elle,est,pff elle comprend pas après elle a d' autres euh je pense qu' elle a d' autres euh façons de pff de s' exprimer en cachette mais euh .
89878,6,marie,sd,left,1,5,langue,c',0-1,La langue,langue,539,definite,inanimate,4,être,35164,copular,yes,,6,être,4,affirmative,na,,main,La langue de feu non c',est,p- c' est c' est p- c' est plus les les nous et les plus vieux aussi .
89968,3,acha,sd,left,1,2,rap,c',0-1,Le rap,rap,208,definite,inanimate,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Le rap c',est,vrai .
90016,6,anna,no_sd,na,5,,rap,,4-5,le rap,rap,208,definite,inanimate,2,pouvoir,1803,modal,yes,,6,pouvoir,1,affirmative,na,,completive,Mais vous pensez que le rap,peut,euh ça peut ça peut démontrer des choses du point de dans les pour les mots pour les
90027,17,marie,sd,left,15,16,textes,c',14-15,ses textes,texte,67,possessive,inanimate,2,être,35164,copular,yes,,17,être,1,affirmative,na,,main,Donc du coup il y avait Disiz la Peste où à un moment donné ses textes c',était,bon ben voilà moi je suis pas votre animal de je s- je s- je suis pas dans un zoo et vous êtes pas là pour me jeter des cacahuètes .
90029,22,marie,sd,left,19,20,vie,elle,18-19,ma vie,vie,398,possessive,inanimate,2,convenir,3,pronominal,no,me,22,convenir,2,affirmative,na,,circumstantial,Vous voulez m' écouter sauf que je vais pas vous dire que ma vie était pourrie parce que ma vie elle me,convient,effectivement je viens de la rue mais euh enfin voilà je je je suis pas euh .
90042,19,acha,sd,left,14,18,style,ça,13-14,ce style,style,79,demonstrative,inanimate,4,pouvoir,1803,modal,yes,,19,pouvoir,4,affirmative,na,,completive,En fait c' est les personnes euh enfin c' est vrai que euh ce style de musique aussi ça,peut,déteindre sur les plus jeunes qui comprennent pas encore la vie .
90047,3,marie,sd,left,1,2,langage,c',0-1,Le langage,langage,429,definite,inanimate,2,être,35164,copular,yes,,3,être,1,affirmative,na,,main,Le langage c',est,une façon de rassembler les jeunes les les personnes .
90051,13,marie,sd,left,10,11,frère,il,8-10,le grand frère,frère,488,definite,human,3,mettre,1078,,yes,,12,avoir,1,affirmative,na,,circumstantial,Et après ça va être parce que bah le grand frère il a,mis,une casquette à l' envers il écoute le xxx - il écoute le xxx donc moi je vais écouter pareil .
90052,29,marie,no_sd,na,27,,gens,,26-27,les gens,gens,914,definite,human,2,retrouver,106,pronominal,no,se,29,retrouver,2,affirmative,na,,main,Et puis je vais engrainer ma copine et puis je vais en- qui va engrainer sa petite sœur et donc du coup enfin à la fin les gens se,retrouvent,là-dedans parce que euh parce que c' est à la mode mais que ça les ça leur correspond pas fo- ça leur correspond plus .
90069,3,anna,sd,left,1,2,zouk@s,ça,0-1,Le zouk@s,zouk,15,definite,inanimate,2,vouloir,2285,modal,yes,,3,vouloir,1,affirmative,na,,interrogative,Le zouk@s ça,veut,dire quoi ?
90093,30,acha,no_sd,na,29,,monde,,27-29,tout le monde,monde,637,tout,human,3,être,35164,copular,yes,,30,être,1,affirmative,na,,circumstantial,Ouais mais il y en a aussi qui forcent un peu il y en a c' est pas eux mais ils veulent être dans ça parce que tout le monde,est,dans ça .
90167,7,anna,sd,left,2,6,SMS,c',1-2,les SMS,sms,5,indefinite,verify,5,être,35164,copular,yes,,7,être,4,negative ne omission,pas,post,main,Et les SMS langage des SMS c',est,p- c' est pas pareil ?
90171,8,marie,sd,left,6,7,textos,ils,5-6,les textos,texto,20,definite,verify,2,être,35164,copular,yes,,8,être,1,affirmative,na,,circumstantial,Mais c' est parce que les textos ils,sont,illimités .
90184,16,acha,sd,left,14,15,copies,c',13-14,ses copies,copie,8,possessive,inanimate,2,être,35164,copular,yes,,16,être,1,affirmative,na,,main,Moi je connais une fille qui était avec moi au lycée et euh ses copies c',était,euh mais c' était c' était pas possible quoi enfin .
90194,33,acha,sd,left,31,32,orthographe,c',30-31,l' orthographe,orthographe,12,definite,inanimate,2,être,35164,copular,yes,,33,être,1,affirmative,na,,main,Mais même les lettres de motivation après c' c' f- elle savait plus quand est -ce qu' il fallait mettre de S euh elle savait plus euh enfin après voilà l' orthographe c',était,moi je trouve que c' est important d' avoir une bonne orthographe .
90203,16,marie,sd,left,12,15,lettre,elle,11-12,ta lettre,lettre,45,possessive,inanimate,4,être,35164,copular,yes,,16,être,3,affirmative,na,,main,Autant tu viens lavé parfumé à un entretien d' embauche autant ta lettre de motivation elle,est,clean@s sinon ça passe pas .
90205,17,acha,sd,left,13,16,lettre,c',12-13,la lettre,lettre,45,definite,inanimate,4,être,35164,copular,yes,,17,être,3,affirmative,na,,main,Voilà exactement c' est im- ouais ça c' est la personne quoi la lettre de motivation c',est,x- c' est l' identité de la personne donc si euh si elle est pas bonne hein ben .
90206,12,anna,sd,left,9,10,langage,ça,8-9,ce langage,langage,429,demonstrative,inanimate,2,servir,127,,no,ne,12,servir,2,negative ne retention,rien,post,"completive,interrogative",Mais vous pensez que dans le futur euh ce langage ça ne,servira,à rien ce que vous parlez entre vous là ?
90236,8,acha,sd,left,6,7,sœur,elle,4-6,ma grande sœur,sœur,319,possessive,human,3,parler,3507,communication,yes,,8,parler,1,negative ne omission,pas,post,completive,Moi je sais que ma grande sœur elle,parle,pas comme ça .
90241,31,acha,sd,left,29,30,langage,il,28-29,le langage,langage,429,definite,inanimate,2,changer,305,,yes,,31,changer,1,affirmative,na,,main,Donc après il suffit juste euh d' avoir un une petite année d' écart d' être dans la classe en dessous ou la classe au dessus et euh le langage il,change,totalement .
90244,41,acha,no_sd,na,33,,personnes,,32-33,les personnes,personne,462,"definite,relative",human,9,parler,3507,communication,yes,,41,parler,8,negative ne omission,pas,post,main,Après il y a les plus grands qui veulent pas grandir et qui parlent notre langue les plus petits qui sont pressés de grandir et qui parlent aussi notre langue mais euh les personnes qui bien sont euh à leur place,parlent,pas comme nous .
90245,6,anna,sd(disfluency),left,4,5,sœur,elle,1-4,ta ta grande sœur,sœur,319,possessive,human,4,parler,3507,communication,yes,,6,parler,1,affirmative,na,,main,Et ta ta grande sœur elle,parle,euh comment ?
